ano,mes,sigla_uf,admitidos_desligados,tipo_estabelecimento,tipo_movimentacao_desagregado,faixa_emprego_inicio_janeiro,quantidade_horas_contratadas,salario_mensal,indicador_aprendiz,indicador_portador_deficiencia,cbo_2002,grau_instrucao,idade,sexo,raca_cor,previsao
2019,9,MG,1,1,2,2,44,1120.0,0,0,5,6,36,0,2.0,1
2018,8,MG,0,1,4,1,44,1100.0,0,0,4,9,25,1,2.0,0
2019,2,MG,0,1,4,3,44,1431.0,0,0,7,5,30,0,2.0,0
2018,7,MG,0,1,4,2,44,985.0,0,0,5,7,40,1,2.0,0
2018,8,MG,0,1,6,6,44,1041.0,0,0,5,6,39,0,2.0,0
2019,3,MG,0,1,11,6,24,511.0,1,0,4,6,19,1,2.0,0
2018,2,MG,1,1,2,5,44,1059.0,0,0,7,7,18,0,2.0,1
2019,7,MG,0,1,6,3,44,1050.0,0,0,4,7,20,1,8.0,0
2019,11,MG,1,1,2,1,44,1071.0,0,0,5,7,23,1,2.0,1
2018,10,MG,1,1,2,1,44,1075.0,0,0,9,5,28,1,8.0,1
2018,10,MG,1,1,2,6,44,7808.0,0,0,2,9,43,1,9.0,1
2018,10,MG,1,1,2,6,44,7808.0,0,0,2,9,43,1,9.0,1
2019,2,MG,0,1,4,3,44,1187.0,0,0,7,7,24,1,8.0,0
2019,7,MG,1,1,1,5,36,1014.0,0,0,8,5,25,0,9.0,1
2019,6,MG,1,3,2,1,44,998.0,0,0,6,7,47,0,9.0,1
2019,12,MG,1,1,1,6,44,1090.0,0,0,5,7,19,1,8.0,1
2018,7,MG,1,1,2,1,44,0.0,0,0,7,7,29,1,2.0,1
2018,8,MG,1,1,2,2,44,1100.0,0,0,4,9,27,0,2.0,1
2019,7,MG,1,1,2,7,44,1699.0,0,0,5,7,38,1,8.0,1
2018,12,MG,1,1,2,3,44,1070.0,0,0,5,7,27,0,4.0,1
2019,9,MG,1,1,2,3,44,1453.0,0,0,7,7,27,1,4.0,1
2018,10,MG,1,1,2,2,44,1733.0,0,0,7,5,60,1,2.0,1
2019,3,MG,1,1,2,1,44,1011.0,0,0,5,7,32,0,2.0,1
2018,10,MG,1,1,2,5,44,1538.0,0,0,8,7,24,1,9.0,1
2018,11,MG,0,1,4,8,44,1053.0,0,0,7,6,23,0,8.0,0
2018,5,MG,0,1,4,4,44,1065.0,0,0,4,8,34,0,2.0,0
2019,8,MG,0,1,4,1,44,998.0,0,0,2,7,23,1,2.0,0
2018,12,MG,0,1,4,2,44,1818.0,0,0,7,7,48,1,2.0,0
2018,1,MG,0,1,6,2,44,1070.0,0,0,5,6,27,1,2.0,0
2018,11,MG,1,1,25,6,44,976.0,0,0,5,4,52,0,2.0,1
2018,5,MG,1,1,2,1,44,1000.0,0,0,5,7,29,1,4.0,1
2018,6,MG,1,1,2,5,44,957.0,0,0,5,7,20,0,2.0,1
2019,7,MG,1,1,2,3,44,1457.0,0,0,7,7,33,1,2.0,1
2018,8,MG,1,3,2,3,44,1994.0,0,0,7,6,30,1,8.0,1
2019,1,MG,1,1,2,2,44,1030.0,0,0,3,7,19,0,9.0,1
2019,2,MG,1,1,2,3,44,1074.0,0,0,1,7,31,0,2.0,1
2019,7,MG,1,1,2,5,44,1705.0,0,0,7,6,45,1,2.0,1
2018,3,MG,1,1,2,5,44,1080.0,0,0,4,9,49,0,2.0,1
2018,8,MG,1,1,2,4,44,987.0,0,0,4,7,37,0,8.0,1
2018,12,MG,1,1,2,6,44,1026.0,0,0,4,7,19,0,2.0,1
2019,2,MG,1,1,2,5,44,1077.0,0,0,7,6,52,0,2.0,1
2019,11,MG,1,1,2,1,44,1113.0,0,0,4,7,43,0,8.0,1
2018,4,MG,0,3,4,1,44,1102.0,0,0,7,7,21,1,2.0,0
2018,7,MG,0,1,4,2,44,987.0,0,0,4,7,19,0,2.0,0
2018,6,MG,0,1,4,3,44,1077.0,0,0,7,7,41,0,2.0,0
2018,8,MG,0,1,4,2,44,1023.0,0,0,4,5,28,0,2.0,0
2019,2,MG,0,1,4,3,44,1145.0,0,0,5,5,40,1,2.0,0
2019,5,MG,0,1,4,3,22,517.0,0,0,4,8,37,1,4.0,0
2019,8,MG,0,1,4,6,44,1238.0,0,0,5,7,21,1,8.0,0
2019,9,MG,0,1,4,1,44,2083.0,0,0,7,7,45,1,2.0,0
2018,3,MG,0,1,4,1,44,1007.0,0,0,5,7,24,1,8.0,0
2018,3,MG,0,1,6,4,44,1133.0,0,0,7,5,24,1,8.0,0
2018,11,MG,0,1,6,1,44,1016.0,0,0,4,5,20,1,2.0,0
2019,3,MG,0,1,6,2,44,1133.0,0,0,7,4,30,1,9.0,0
2018,10,MG,0,3,6,1,44,1717.0,0,0,6,4,28,1,2.0,0
2019,9,MG,0,1,11,4,44,1025.0,0,0,5,4,36,0,8.0,0
2018,4,MG,0,1,11,3,44,987.0,0,0,5,7,29,0,2.0,0
2018,6,MG,0,1,11,4,44,1800.0,0,0,3,7,55,0,2.0,0
2018,6,MG,0,1,11,4,44,1800.0,0,0,3,7,55,0,2.0,0
2018,9,MG,1,3,25,5,44,1865.0,0,0,6,2,43,0,2.0,1
2018,7,MG,0,3,43,2,44,935.0,0,0,6,7,23,0,9.0,0
2019,5,MG,0,3,43,1,44,1200.0,0,0,6,7,25,0,9.0,0
2019,1,MG,1,1,1,3,44,1133.0,0,0,4,8,18,1,8.0,1
2018,4,MG,1,3,2,5,44,1280.0,0,0,6,4,26,1,8.0,1
2019,4,MG,1,1,2,2,44,1600.0,0,0,2,9,37,0,2.0,1
2018,7,MG,1,3,2,3,44,1049.0,0,0,6,2,38,0,8.0,1
2018,5,MG,1,3,2,1,44,1900.0,0,0,6,3,31,1,2.0,1
2018,4,MG,0,1,4,4,44,1158.0,0,0,7,7,23,1,8.0,0
2018,9,MG,0,1,4,3,44,1413.0,0,0,4,7,29,0,8.0,0
2018,12,MG,0,3,4,5,44,1349.0,0,0,6,4,23,1,2.0,0
2019,5,MG,0,1,4,3,44,1185.0,0,0,7,3,60,1,8.0,0
2019,12,MG,0,1,4,1,44,1700.0,0,0,7,2,40,1,8.0,0
2018,8,MG,0,3,43,4,44,1335.0,0,0,6,4,43,1,2.0,0
2018,1,MG,0,3,4,1,44,954.0,0,0,6,3,41,1,8.0,0
2018,11,MG,1,1,2,4,44,1050.0,0,0,7,7,21,1,8.0,1
2018,8,MG,0,3,43,3,44,954.0,0,0,6,6,54,0,4.0,0
2019,12,MG,0,1,4,6,44,1485.0,0,0,9,4,43,1,8.0,0
2019,3,MG,1,1,1,1,44,1102.0,0,0,5,7,29,0,8.0,1
2019,1,MG,1,1,2,1,44,1111.0,0,0,7,7,45,1,8.0,1
2019,10,MG,1,1,2,7,44,1514.0,0,0,7,5,28,1,8.0,1
2018,2,MG,1,1,2,6,44,2106.0,0,0,9,7,30,1,8.0,1
2019,12,MG,1,1,2,5,44,2358.0,0,0,9,7,37,1,8.0,1
2019,8,MG,1,1,2,1,44,1000.0,0,0,2,6,54,0,9.0,1
2019,8,MG,1,1,2,3,44,1083.0,0,0,5,7,33,1,2.0,1
2019,12,MG,1,3,2,1,44,1698.0,0,0,7,7,23,1,9.0,1
2019,3,MG,0,1,6,1,44,1279.0,0,0,4,7,19,1,4.0,0
2018,8,MG,0,1,11,4,44,968.0,0,0,9,7,54,1,2.0,0
2018,4,MG,1,1,25,4,44,1034.0,0,0,7,4,34,1,2.0,1
2018,9,MG,1,1,25,4,44,1632.0,0,0,7,5,59,1,2.0,1
2018,4,MG,1,1,25,4,44,1034.0,0,0,7,4,34,1,2.0,1
2018,4,MG,0,1,43,5,44,2197.0,0,0,7,5,56,1,8.0,0
2019,2,MG,0,1,43,5,44,2051.0,0,0,7,7,48,1,9.0,0
2018,7,MG,1,3,1,1,44,1097.0,0,0,6,2,18,1,2.0,1
2018,7,MG,1,3,1,1,44,1097.0,0,0,6,2,18,1,2.0,1
2018,9,MG,0,3,4,2,44,1908.0,0,0,6,2,32,1,2.0,0
2018,9,MG,1,3,25,1,44,0.0,0,0,6,7,33,1,9.0,1
2018,1,MG,0,1,4,3,44,1100.0,0,0,7,7,30,1,8.0,0
2019,5,MG,0,1,4,3,44,1117.0,0,0,5,7,25,1,2.0,0
2019,4,MG,0,1,4,3,44,1497.0,0,0,8,6,19,1,2.0,0
2019,10,MG,0,1,33,7,36,1153.0,0,0,5,7,38,1,2.0,0
2019,4,MG,1,1,2,9,44,1036.0,0,1,5,6,18,1,8.0,1
2018,5,MG,0,3,11,4,44,954.0,0,0,6,8,23,1,8.0,0
2018,5,MG,1,1,1,4,44,1013.0,0,0,5,7,21,1,2.0,1
2018,5,MG,1,1,2,8,44,1207.0,0,0,7,7,27,1,8.0,1
2018,5,MG,1,1,2,8,44,1207.0,0,0,7,7,27,1,8.0,1
2018,5,MG,1,1,2,8,44,1207.0,0,0,7,7,27,1,8.0,1
2019,2,MG,1,1,2,7,24,544.0,1,0,3,7,22,1,4.0,1
2018,11,MG,1,1,2,3,40,954.0,0,0,7,7,43,1,8.0,1
2019,9,MG,1,1,2,7,44,998.0,0,0,7,4,45,0,8.0,1
2019,12,MG,0,1,4,7,44,1122.0,0,0,7,7,31,1,2.0,0
2019,6,MG,0,3,11,5,44,1163.0,0,0,6,5,33,1,8.0,0
2018,9,MG,1,1,1,5,44,954.0,0,0,8,6,18,0,8.0,1
2019,11,MG,1,1,1,1,44,1003.0,0,0,7,7,25,0,2.0,1
2019,11,MG,1,1,2,5,44,1087.0,0,0,5,7,50,0,2.0,1
2019,2,MG,1,1,2,4,44,1050.0,0,0,7,4,18,0,2.0,1
2019,10,MG,0,1,4,1,44,998.0,0,0,4,8,22,0,2.0,0
2019,6,MG,0,1,4,3,44,1117.0,0,0,5,9,32,1,2.0,0
2018,10,MG,1,3,2,1,44,954.0,0,0,6,7,35,0,2.0,1
2018,8,MG,0,1,4,4,36,0.0,0,0,5,6,19,1,2.0,0
2019,5,MG,1,1,1,7,44,3160.0,0,0,3,9,32,0,2.0,1
2018,9,MG,1,1,2,1,44,1043.0,0,0,5,7,19,1,2.0,1
2019,12,MG,1,1,2,5,44,1118.0,0,0,5,7,29,0,4.0,1
2018,8,MG,1,1,2,6,44,1502.0,0,0,7,6,29,1,2.0,1
2019,7,MG,1,1,2,3,44,2000.0,0,0,9,6,51,1,2.0,1
2019,5,MG,1,1,2,7,44,1711.0,0,0,3,9,36,1,8.0,1
2019,6,MG,1,1,2,2,44,1341.0,0,0,5,7,26,1,2.0,1
2019,12,MG,1,1,2,4,44,1903.0,0,0,3,7,37,1,9.0,1
2019,3,MG,1,1,2,1,44,998.0,0,0,2,7,19,1,9.0,1
2019,6,MG,1,1,2,1,44,1118.0,0,0,5,5,29,1,2.0,1
2019,7,MG,1,1,2,4,44,1784.0,0,0,7,4,44,1,9.0,1
2018,12,MG,1,1,2,4,44,1064.0,0,0,5,5,43,0,2.0,1
2018,7,MG,1,1,2,3,44,1050.0,0,0,5,7,21,0,2.0,1
2018,9,MG,1,1,2,1,44,1050.0,0,0,5,7,25,0,2.0,1
2019,11,MG,1,1,2,1,44,1078.0,0,0,5,6,50,0,9.0,1
2018,10,MG,0,1,4,6,44,1933.0,0,0,7,7,37,1,2.0,0
2018,10,MG,0,1,4,5,44,1645.0,0,0,7,7,48,1,2.0,0
2018,1,MG,0,1,4,7,42,1427.0,0,0,2,9,46,1,2.0,0
2018,9,MG,0,1,4,4,36,1004.0,0,0,3,7,35,1,2.0,0
2018,9,MG,0,1,4,3,44,1093.0,0,0,5,7,32,0,2.0,0
2019,2,MG,0,1,4,1,44,1043.0,0,0,4,7,21,1,9.0,0
2018,11,MG,0,1,6,2,44,1856.0,0,0,5,7,55,0,2.0,0
2018,10,MG,0,1,6,2,44,1066.0,0,0,4,7,27,0,2.0,0
2019,12,MG,0,1,11,1,44,1118.0,0,0,5,3,47,0,2.0,0
2019,8,MG,0,1,11,1,44,1078.0,0,0,4,7,22,0,8.0,0
2019,11,MG,1,3,25,6,44,1122.0,0,0,6,2,37,1,2.0,1
2019,1,MG,0,1,43,5,44,1118.0,0,0,5,7,39,0,2.0,0
2018,12,MG,0,1,6,1,44,954.0,0,0,5,7,23,1,2.0,0
2019,5,MG,0,1,33,4,44,1028.0,0,0,7,5,38,1,4.0,0
2018,6,MG,1,1,2,1,44,1818.0,0,0,7,7,43,1,2.0,1
2018,1,MG,1,1,2,6,44,1222.0,0,0,7,7,23,1,4.0,1
2018,6,MG,0,1,6,5,44,1119.0,0,0,4,7,24,0,8.0,0
2018,8,MG,0,1,43,8,20,434.0,1,0,5,6,16,1,8.0,0
2019,12,MG,1,1,1,1,44,1108.0,0,0,4,6,29,0,9.0,1
2018,2,MG,1,1,2,3,44,1373.0,0,0,7,5,33,1,8.0,1
2019,7,MG,1,1,2,6,44,1208.0,0,0,4,7,20,0,9.0,1
2019,5,MG,1,1,2,2,44,1144.0,0,0,7,4,22,1,2.0,1
2019,2,MG,1,1,2,4,44,1041.0,0,0,5,4,31,0,9.0,1
2019,12,MG,1,1,2,3,44,1097.0,0,0,5,7,22,0,8.0,1
2018,10,MG,1,1,2,4,44,1236.0,0,0,4,7,29,1,2.0,1
2018,9,MG,1,1,2,9,44,1231.0,0,0,5,8,22,0,2.0,1
2018,1,MG,0,1,4,2,44,1334.0,0,0,5,5,60,0,2.0,0
2018,2,MG,0,1,4,6,44,1080.0,0,0,5,5,56,0,2.0,0
2018,6,MG,0,1,4,6,44,2805.0,0,0,5,9,27,0,8.0,0
2018,2,MG,0,1,4,1,44,1275.0,0,0,4,7,41,0,2.0,0
2019,7,MG,0,1,4,3,44,2600.0,0,0,3,9,36,0,2.0,0
2019,2,MG,0,1,4,3,44,1265.0,0,0,5,7,25,0,8.0,0
2019,6,MG,0,1,4,2,44,1144.0,0,0,7,7,49,1,8.0,0
2019,4,MG,0,1,4,1,44,1441.0,0,0,7,7,24,1,2.0,0
2019,3,MG,0,1,4,3,44,1800.0,0,0,4,8,38,0,2.0,0
2018,7,MG,0,1,6,9,44,6981.0,0,0,2,9,26,0,2.0,0
2018,1,MG,0,1,6,9,30,3500.0,0,0,2,9,39,0,2.0,0
2018,2,MG,0,1,6,3,44,1010.0,0,0,5,7,26,0,2.0,0
2018,9,MG,0,1,6,1,44,1065.0,0,0,5,8,31,0,2.0,0
2019,12,MG,0,1,6,5,44,1134.0,0,0,7,5,50,1,2.0,0
2018,3,MG,0,1,6,6,44,1040.0,0,0,5,7,22,0,9.0,0
2019,9,MG,0,1,6,3,20,792.0,0,0,4,7,22,0,2.0,0
2019,2,MG,0,1,6,3,44,1100.0,0,0,7,7,21,1,2.0,0
2019,10,MG,0,1,11,2,44,998.0,0,0,3,7,23,1,2.0,0
2019,10,MG,0,1,11,2,44,998.0,0,0,3,7,23,1,2.0,0
2018,4,MG,0,1,11,5,22,520.0,1,0,5,7,15,0,8.0,0
2019,7,MG,0,1,11,6,44,1705.0,0,0,3,9,30,0,2.0,0
2018,1,MG,1,1,25,5,44,1816.0,0,0,4,7,28,0,8.0,1
2018,6,MG,1,1,25,9,44,1029.0,0,0,5,4,30,0,2.0,1
2018,11,MG,0,1,4,3,44,1050.0,0,0,5,3,30,0,2.0,0
2018,3,MG,0,1,4,7,44,0.0,0,0,6,3,52,1,4.0,0
2019,6,MG,0,3,6,4,44,1005.0,0,0,6,4,35,1,4.0,0
2018,11,MG,0,1,4,5,36,954.0,0,0,4,9,24,0,2.0,0
2019,5,MG,0,3,43,1,44,1325.0,0,0,6,7,26,1,8.0,0
2018,7,MG,1,1,2,4,44,985.0,0,0,7,7,33,1,8.0,1
2018,2,MG,1,1,2,4,44,985.0,0,0,8,6,41,1,4.0,1
2019,3,MG,1,1,2,1,44,1436.0,0,0,7,7,29,1,8.0,1
2018,6,MG,1,1,2,7,44,954.0,0,0,5,2,48,0,4.0,1
2018,3,MG,1,1,2,3,44,954.0,0,0,3,7,21,0,2.0,1
2018,9,MG,1,1,2,4,44,1115.0,0,0,7,4,27,1,2.0,1
2018,7,MG,1,1,2,4,44,1454.0,0,0,7,7,42,1,2.0,1
2018,10,MG,0,1,4,3,40,16670.0,0,0,2,9,41,1,2.0,0
2018,8,MG,0,1,4,6,44,1025.0,0,0,4,7,20,1,9.0,0
2018,5,MG,0,1,4,2,44,1079.0,0,0,8,7,26,1,8.0,0
2018,1,MG,0,1,4,8,41,1090.0,0,0,5,6,23,1,8.0,0
2018,6,MG,0,1,6,6,44,1300.0,0,0,5,7,29,1,4.0,0
2019,5,MG,0,1,6,2,44,1698.0,0,0,7,7,35,1,2.0,0
2019,8,MG,1,1,2,3,44,3000.0,0,0,4,7,46,1,2.0,1
2019,7,MG,0,3,4,2,44,998.0,0,0,6,5,33,1,2.0,0
2019,6,MG,0,1,4,3,44,1086.0,0,0,4,5,31,1,2.0,0
2018,7,MG,1,3,2,1,44,1394.0,0,0,6,6,28,0,2.0,1
2018,7,MG,1,3,2,1,44,1097.0,0,0,6,5,32,1,8.0,1
2018,7,MG,1,3,2,3,44,1400.0,0,0,6,7,40,0,2.0,1
2019,3,MG,1,3,2,6,44,1097.0,0,0,6,5,41,0,8.0,1
2019,3,MG,1,3,2,8,44,1973.0,0,0,6,7,26,1,8.0,1
2019,10,MG,1,1,2,5,44,1850.0,0,0,6,3,50,1,8.0,1
2018,6,MG,0,3,4,6,44,1365.0,0,0,6,7,21,1,2.0,0
2019,8,MG,0,3,43,3,44,1474.0,0,0,6,3,30,1,8.0,0
2019,8,MG,0,3,43,3,44,1474.0,0,0,6,3,30,1,8.0,0
2018,3,MG,1,3,2,1,44,954.0,0,0,6,3,40,1,4.0,1
2019,6,MG,1,3,2,5,44,920.0,0,0,6,2,50,1,9.0,1
2019,4,MG,1,3,2,4,44,1398.0,0,0,6,5,58,1,8.0,1
2019,7,MG,0,1,11,1,44,925.0,0,0,6,6,38,1,2.0,0
2019,9,MG,0,1,4,1,44,998.0,0,0,4,5,29,1,8.0,0
2018,12,MG,1,1,2,5,44,2500.0,0,0,4,9,40,0,8.0,1
2018,11,MG,0,1,4,6,44,1858.0,0,0,7,7,35,1,4.0,0
2019,2,MG,0,1,6,3,44,1014.0,0,0,4,7,25,0,9.0,0
2019,2,MG,1,3,2,1,44,1451.0,0,0,6,3,28,1,2.0,1
2019,5,MG,0,3,4,1,44,1400.0,0,0,6,6,26,1,2.0,0
2019,8,MG,0,1,4,2,44,1508.0,0,0,7,7,30,1,8.0,0
2019,10,MG,0,1,4,6,44,998.0,0,0,5,4,61,0,8.0,0
2018,9,MG,0,1,11,2,44,1144.0,0,0,9,7,47,1,6.0,0
2019,10,MG,0,1,4,1,44,1016.0,0,0,7,6,19,1,4.0,0
2019,8,MG,0,1,4,2,44,1075.0,0,0,5,7,45,1,8.0,0
2019,4,MG,0,1,4,1,44,1111.0,0,0,7,5,55,1,2.0,0
2018,7,MG,1,1,2,4,44,3372.0,0,0,3,9,24,1,2.0,1
2019,4,MG,0,1,4,9,44,1913.0,0,0,9,7,29,1,8.0,0
2019,11,MG,0,1,4,4,44,998.0,0,0,6,5,31,1,9.0,0
2019,4,MG,0,3,43,4,44,998.0,0,0,6,7,18,0,9.0,0
2018,7,MG,1,1,1,6,20,520.0,1,0,4,7,19,0,8.0,1
2018,7,MG,1,1,1,6,20,520.0,1,0,4,7,19,0,8.0,1
2019,4,MG,1,1,2,3,44,1050.0,0,0,4,7,18,1,8.0,1
2018,7,MG,1,1,2,3,44,1181.0,0,0,4,7,31,1,8.0,1
2019,6,MG,1,1,2,1,44,1046.0,0,0,5,7,27,0,8.0,1
2019,7,MG,1,1,2,3,44,1720.0,0,0,7,4,32,1,9.0,1
2019,9,MG,1,1,2,3,44,1260.0,0,0,8,6,56,1,2.0,1
2019,2,MG,1,1,2,4,44,4500.0,0,0,3,9,36,1,9.0,1
2019,8,MG,0,1,4,5,44,1716.0,0,0,7,5,57,1,8.0,0
2018,3,MG,0,1,4,6,36,959.0,0,1,5,7,35,1,8.0,0
2019,6,MG,0,1,6,5,44,1444.0,0,0,7,7,32,1,9.0,0
2018,9,MG,0,1,6,5,44,477.0,0,0,5,5,40,0,9.0,0
2018,7,MG,1,1,25,7,44,1488.0,0,0,7,7,61,1,8.0,1
2018,5,MG,0,1,4,4,44,987.0,0,0,5,7,22,1,2.0,0
2019,9,MG,1,1,2,1,44,1016.0,0,0,7,7,27,1,8.0,1
2019,6,MG,1,1,2,1,44,998.0,0,0,7,7,30,1,2.0,1
2019,10,MG,0,1,6,6,44,1097.0,0,0,8,5,24,0,9.0,0
2018,7,MG,1,1,2,3,44,0.0,0,0,6,5,34,1,2.0,1
2019,10,MG,1,1,2,1,44,1157.0,0,0,7,7,41,1,2.0,1
2018,1,MG,1,1,2,3,44,985.0,0,0,5,7,22,1,2.0,1
2018,8,MG,0,1,6,8,44,3785.0,0,0,2,9,28,1,8.0,0
2018,3,MG,1,3,2,5,44,954.0,0,0,6,5,35,0,8.0,1
2019,5,MG,1,1,2,8,44,998.0,0,0,6,5,30,0,6.0,1
2019,5,MG,1,1,2,8,44,998.0,0,0,6,5,30,0,6.0,1
2019,12,MG,1,3,2,3,44,998.0,0,0,6,7,43,1,9.0,1
2019,6,MG,1,3,2,3,44,998.0,0,0,6,7,38,1,9.0,1
2019,8,MG,0,3,11,4,44,998.0,0,0,6,4,57,1,4.0,0
2018,5,MG,1,1,2,2,44,986.0,0,0,7,5,19,1,2.0,1
2019,9,MG,1,1,1,2,22,600.0,0,0,4,7,19,1,2.0,1
2018,6,MG,1,1,2,1,40,1089.0,0,0,5,5,57,0,2.0,1
2019,10,MG,0,1,4,2,44,1081.0,0,0,8,4,26,1,2.0,0
2019,7,MG,0,3,4,1,44,1124.0,0,0,7,4,50,1,2.0,0
2019,3,MG,0,1,6,2,44,1075.0,0,0,5,6,62,1,2.0,0
2018,2,MG,1,1,2,6,25,1564.0,0,0,2,9,41,0,9.0,1
2018,4,MG,0,1,6,6,25,1564.0,0,0,2,9,46,0,4.0,0
2018,8,MG,1,1,2,7,44,1155.0,0,0,7,6,28,1,4.0,1
2018,8,MG,0,1,4,6,44,1600.0,0,0,4,7,29,0,2.0,0
2019,7,MG,0,1,4,6,44,1210.0,0,0,6,5,32,1,8.0,0
2018,7,MG,0,1,4,1,44,1533.0,0,0,7,6,32,1,8.0,0
2018,5,MG,1,3,2,3,44,954.0,0,0,6,7,56,1,4.0,1
2018,4,MG,1,1,2,2,44,0.0,0,0,6,7,32,0,2.0,1
2018,4,MG,1,1,2,2,44,0.0,0,0,6,7,32,0,2.0,1
2018,2,MG,1,3,2,4,44,1097.0,0,0,6,3,27,0,2.0,1
2019,11,MG,1,1,2,1,44,1102.0,0,0,7,7,31,1,2.0,1
2018,6,MG,1,3,2,4,44,1097.0,0,0,6,7,21,1,8.0,1
2019,9,MG,1,3,2,1,44,1150.0,0,0,6,7,22,1,9.0,1
2019,11,MG,1,3,2,5,44,1147.0,0,0,6,7,26,1,8.0,1
2018,2,MG,1,1,2,4,44,1031.0,0,0,4,8,18,0,9.0,1
2019,9,MG,1,1,2,1,44,1086.0,0,0,5,7,21,0,2.0,1
2018,4,MG,1,1,2,2,44,0.0,0,0,6,7,32,0,2.0,1
2018,3,MG,0,1,4,4,44,0.0,0,0,6,7,21,1,9.0,0
2019,2,MG,0,1,4,4,44,1147.0,0,0,6,5,18,1,2.0,0
2018,11,MG,0,1,6,6,44,1097.0,0,0,6,5,38,0,2.0,0
2018,6,MG,0,1,6,6,44,1392.0,0,0,4,2,30,1,2.0,0
2018,5,MG,0,1,11,6,44,1442.0,0,0,6,3,38,1,2.0,0
2018,10,MG,0,3,43,3,44,1097.0,0,0,6,2,35,1,2.0,0
2019,8,MG,0,1,43,3,44,0.0,0,0,6,4,37,1,2.0,0
2018,5,MG,0,1,43,1,44,1097.0,0,0,6,7,20,1,4.0,0
2018,5,MG,0,1,43,1,44,1097.0,0,0,6,7,20,1,4.0,0
2018,8,MG,0,1,43,5,44,1920.0,0,0,7,3,31,1,8.0,0
2018,10,MG,0,3,43,3,44,1097.0,0,0,6,2,35,1,2.0,0
2018,12,MG,0,1,4,4,36,1583.0,0,0,6,4,38,1,8.0,0
2018,9,MG,1,1,2,6,44,1046.0,0,0,8,6,24,1,2.0,1
2018,5,MG,1,1,2,1,44,1195.0,0,0,7,7,20,0,8.0,1
2019,6,MG,1,1,2,1,44,1294.0,0,0,5,6,18,1,8.0,1
2018,11,MG,0,1,4,1,44,1908.0,0,0,4,7,40,1,2.0,0
2019,5,MG,0,1,4,2,44,1104.0,0,0,7,7,47,1,2.0,0
2018,10,MG,1,1,1,6,20,434.0,1,0,4,6,18,1,8.0,1
2018,3,MG,0,1,4,3,44,1214.0,0,0,5,6,46,0,9.0,0
2019,10,MG,0,1,6,2,44,1310.0,0,0,8,7,22,1,8.0,0
2019,2,MG,1,1,1,4,20,543.0,1,0,4,6,17,1,8.0,1
2019,6,MG,1,1,2,5,44,1500.0,0,0,7,6,42,1,8.0,1
2018,9,MG,1,1,2,2,44,1092.0,0,0,4,7,41,1,9.0,1
2018,5,MG,1,1,2,1,44,977.0,0,0,5,7,34,1,9.0,1
2019,12,MG,1,1,2,1,44,1200.0,0,0,8,7,24,1,9.0,1
2018,10,MG,0,1,4,7,44,1326.0,0,0,4,7,33,0,2.0,0
2018,2,MG,0,1,4,2,44,997.0,0,0,5,7,45,1,9.0,0
2018,9,MG,0,1,6,2,44,1092.0,0,0,5,7,32,0,9.0,0
2018,5,MG,0,1,6,7,44,1181.0,0,0,3,9,33,1,9.0,0
2019,7,MG,1,1,2,7,44,1069.0,0,0,8,7,24,1,8.0,1
2018,11,MG,1,3,2,1,44,1133.0,0,0,6,1,44,0,4.0,1
2019,8,MG,1,1,2,2,44,1050.0,0,0,8,7,19,1,9.0,1
2018,1,MG,1,1,2,9,44,1339.0,0,0,8,7,23,1,2.0,1
2018,1,MG,1,1,2,9,44,1339.0,0,0,8,7,23,1,2.0,1
2019,2,MG,1,1,2,9,44,1428.0,0,0,3,9,45,0,2.0,1
2018,11,MG,1,1,2,9,44,1366.0,0,0,5,4,27,1,2.0,1
2018,6,MG,0,1,4,9,44,1366.0,0,0,5,2,31,0,2.0,0
2018,10,MG,0,1,33,5,44,1541.0,0,0,7,7,43,1,4.0,0
2018,12,MG,1,1,1,4,44,1006.0,0,0,5,6,18,0,8.0,1
2018,11,MG,1,1,1,6,44,1197.0,0,0,3,9,25,1,2.0,1
2019,11,MG,1,3,2,3,44,1097.0,0,0,6,4,37,1,2.0,1
2018,4,MG,1,1,2,1,40,1500.0,0,0,4,9,35,0,9.0,1
2019,5,MG,1,1,2,2,44,2029.0,0,0,7,7,44,1,2.0,1
2018,2,MG,0,1,4,5,44,1563.0,0,0,7,4,27,1,9.0,0
2019,10,MG,0,1,4,2,44,1100.0,0,0,8,7,26,1,8.0,0
2019,8,MG,0,3,11,3,44,1097.0,0,0,6,7,19,1,8.0,0
2018,11,MG,1,1,10,1,44,1010.0,0,0,5,7,53,0,2.0,1
2019,7,MG,1,1,1,6,44,1013.0,0,0,7,7,19,0,8.0,1
2018,1,MG,0,3,4,1,44,954.0,0,0,6,2,47,1,8.0,0
2018,10,MG,1,1,2,5,44,1059.0,0,0,7,6,32,1,2.0,1
2018,3,MG,1,1,2,7,44,1726.0,0,0,9,7,43,1,8.0,1
2018,8,MG,1,1,2,1,44,953.0,0,0,4,7,24,0,8.0,1
2019,8,MG,0,1,4,7,44,2052.0,0,0,7,6,38,1,8.0,0
2018,5,MG,0,1,6,5,44,2293.0,0,0,7,7,30,1,8.0,0
2019,3,MG,0,1,6,6,44,1289.0,0,1,7,6,39,1,2.0,0
2019,12,MG,1,3,2,2,44,998.0,0,0,6,3,39,1,2.0,1
